loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy,risk_segment,pca_1,pca_2
LN100088,CUST20088,34,Male,West,Self-Employed,Home,50000.0,180,11.59,1056900.0,2021-08-05,2004-02-18,693,0,3,20.34,0,7787.33,586.96,EMP1022,0,0,Current,210,0.0067,0.0473,Good,Good,0,0.7966,0.040565,Low-Risk,-1.4604404610043358,-1.1528968916401923
LN100089,CUST20089,45,Male,South,Salaried,Home,50000.0,120,10.03,468400.0,2023-02-27,2006-06-08,767,0,7,24.42,0,2198.68,661.58,EMP1014,0,0,Current,201,0.0169,0.1067,Very Good,Good,0,0.7558,0.035105,Low-Risk,-1.1281512089294077,-0.6376976575390891
LN100090,CUST20090,41,Male,North,Business Owner,Education,50000.0,84,18.43,260800.0,2024-04-09,2022-08-16,836,1,1,24.34,1,2920.82,1063.53,EMP1113,1,0,Fully Paid,20,0.0489,0.1917,Excellent,Good,0,0.7565999999999999,0.0645049999999999,Watch-list,-1.035822475960473,0.44680988606485034
LN100091,CUST20091,50,Male,East,Self-Employed,Personal,50000.0,12,7.4,669500.0,2024-01-26,2009-03-01,754,1,5,18.14,0,4186.76,4335.56,EMP1085,0,0,Current,179,0.0777,0.0747,Very Good,Good,0,0.8186,0.0259,Watch-list,-1.6285284705637366,-0.21663756665852776
LN100092,CUST20092,32,Female,West,Business Owner,Personal,50000.0,60,10.84,550800.0,2021-12-12,2017-06-14,753,0,3,32.77,0,2439.77,1083.14,EMP1010,0,0,Current,54,0.0236,0.0908,Very Good,Good,0,0.6722999999999999,0.0379399999999999,Low-Risk,-0.538391086849009,-0.7126417848319835
LN100093,CUST20093,36,Male,South,Retired,Personal,50000.0,24,12.73,168700.0,2025-06-19,2013-12-01,678,1,7,10.41,0,2167.69,2370.76,EMP1045,0,0,Fully Paid,139,0.1686,0.2964,Good,Good,0,0.8959,0.044555,Distressed,-1.9565283852,2.5851823325680545
LN100094,CUST20094,35,Female,North,Retired,Personal,50000.0,60,8.39,923500.0,2024-11-11,2007-05-03,846,0,2,48.61,1,3581.28,1023.18,EMP1117,0,0,Fully Paid,210,0.0133,0.0541,Excellent,Good,0,0.5139,0.029365,Moderate-Risk,0.5847461322444744,-1.2120246987470045
LN100095,CUST20095,23,Female,West,Business Owner,Auto,52700.0,60,17.67,467800.0,2024-08-14,2005-11-20,692,0,10,24.74,1,3134.97,1328.79,EMP1055,0,0,Fully Paid,225,0.0341,0.1127,Good,Good,0,0.7526,0.061845,Low-Risk,-1.021775917593704,-0.28603421267878126
LN100096,CUST20096,43,Female,South,Salaried,Auto,50000.0,120,17.74,760600.0,2022-01-25,2017-07-26,677,0,2,53.96,1,615.13,892.57,EMP1098,0,0,Current,54,0.0141,0.0657,Good,Good,0,0.4604,0.0620899999999999,Moderate-Risk,1.0011901599539896,-1.0181810485320046
LN100097,CUST20097,42,Male,North,Business Owner,Auto,50000.0,36,8.75,554500.0,2022-08-27,2003-10-26,704,0,4,31.74,4,2903.73,1584.18,EMP1084,1,0,Current,226,0.0343,0.0902,Good,Good,0,0.6826000000000001,0.0306249999999999,Low-Risk,-0.49338752615500825,-0.5797452221459002
LN100098,CUST20098,40,Female,North,Salaried,Auto,50000.0,12,9.61,367600.0,2023-07-22,2021-03-27,697,0,7,31.92,1,5439.41,4386.73,EMP1039,0,0,Fully Paid,28,0.1432,0.136,Good,Good,0,0.6808,0.0336349999999999,Low-Risk,-0.4613744846527591,0.9894136845728146
LN100099,CUST20099,37,Male,South,Business Owner,Personal,50000.0,180,18.37,558700.0,2024-11-21,2006-08-17,594,0,4,41.38,0,1112.88,818.56,EMP1051,1,0,Current,219,0.0176,0.0895,Fair,Good,0,0.5862,0.0642949999999999,Low-Risk,0.08662259196411552,-0.7342087414529127
LN100100,CUST20100,24,Male,East,Salaried,Home,129600.0,180,15.96,418600.0,2025-06-09,2009-10-10,634,1,9,75.89,2,5955.6,1899.82,EMP1096,0,0,Current,188,0.0545,0.3096,Fair,Good,0,0.2410999999999999,0.05586,Moderate-Risk,2.6711255971905152,1.0933636635939212
LN100101,CUST20101,35,Male,South,Self-Employed,Auto,50000.0,48,10.32,519100.0,2024-10-24,2006-06-19,704,0,6,66.97,0,945.47,1275.83,EMP1010,0,0,Fully Paid,220,0.0295,0.0963,Good,Good,0,0.3303,0.03612,Moderate-Risk,1.8788569666020787,-0.7918841408824707
LN100102,CUST20102,36,Male,North,Salaried,Auto,50000.0,12,12.88,615800.0,2021-11-29,2013-12-17,628,1,7,44.1,0,3081.78,4463.05,EMP1037,0,0,Fully Paid,95,0.087,0.0812,Fair,Good,0,0.5589999999999999,0.0450799999999999,Watch-list,0.23328448303663624,-0.12491375793976343
LN100103,CUST20103,31,Male,North,Self-Employed,Auto,50000.0,48,7.06,479600.0,2022-01-02,2003-02-22,722,0,2,38.48,2,211.77,1198.7,EMP1081,0,0,Fully Paid,226,0.03,0.1043,Good,Good,0,0.6152,0.0247099999999999,Low-Risk,-0.08395843323593938,-0.6009249660813385
LN100104,CUST20104,38,Male,South,Salaried,Credit Card Refinance,50000.0,48,18.53,571400.0,2024-05-16,2007-11-01,682,2,2,6.53,1,1016.21,1482.63,EMP1016,0,0,Fully Paid,198,0.0311,0.0875,Good,Good,0,0.9347,0.064855,Watch-list,-2.4599175698891047,-0.46890763955308
LN100105,CUST20105,44,Female,West,Salaried,Home,50000.0,120,11.73,360500.0,2024-11-02,2017-08-10,740,0,1,30.49,5,1328.38,709.57,EMP1097,0,0,Fully Paid,87,0.0236,0.1387,Good,Good,0,0.6951,0.041055,Low-Risk,-0.5072246086276392,-0.28618664700366914
LN100106,CUST20106,60,Male,North,Business Owner,Personal,70300.0,84,13.37,323100.0,2022-02-17,2014-09-12,671,1,6,82.58,0,2464.61,1293.08,EMP1115,0,0,Fully Paid,89,0.048,0.2176,Good,Good,0,0.1742,0.0467949999999999,Moderate-Risk,3.0121559433577914,0.24577180857004158
LN100107,CUST20107,41,Female,East,Self-Employed,Home,50000.0,12,8.51,677500.0,2024-04-03,2016-06-22,711,0,6,49.27,0,2737.07,4361.22,EMP1069,0,0,Current,93,0.0772,0.0738,Good,Good,0,0.5073,0.0297849999999999,Moderate-Risk,0.6416692991729636,-0.3441316368414607
LN100108,CUST20108,42,Female,North,Salaried,Business,68000.0,84,7.86,982300.0,2026-03-25,2014-01-19,562,0,5,6.7,1,421.37,1055.13,EMP1023,1,0,Current,146,0.0129,0.0692,Poor,Good,0,0.933,0.02751,Low-Risk,-2.4172468891742085,-0.8857266733376462
LN100109,CUST20109,39,Male,North,Salaried,Credit Card Refinance,50000.0,24,12.94,332800.0,2024-09-28,2020-04-16,575,3,7,44.79,0,923.85,2375.68,EMP1063,0,0,Current,53,0.0857,0.1502,Poor,Good,0,0.5521,0.0452899999999999,Watch-list,0.17640567862317827,0.3020759797095833
LN100110,CUST20110,21,Female,North,Salaried,Personal,77600.0,12,17.63,526200.0,2023-06-23,2014-03-31,627,0,7,32.36,1,7591.35,7100.71,EMP1041,0,0,Current,111,0.1619,0.1475,Fair,Good,0,0.6764,0.0617049999999999,Low-Risk,-0.3715392872495561,1.394316305442417
LN100111,CUST20111,39,Male,North,Self-Employed,Business,62600.0,36,9.77,203800.0,2021-11-03,2019-07-23,700,0,9,69.87,1,2637.62,2013.17,EMP1102,0,0,Fully Paid,27,0.1185,0.3072,Good,Good,0,0.3012999999999999,0.0341949999999999,Moderate-Risk,2.3033122541984214,1.7814161787291165
LN100112,CUST20112,40,Male,West,Retired,Auto,51300.0,12,8.37,1193700.0,2024-05-11,2016-07-23,629,1,5,53.62,2,3216.79,4471.29,EMP1093,0,0,Current,94,0.0449,0.043,Fair,Good,0,0.4638,0.0292949999999999,Moderate-Risk,0.8898009634206853,-0.9827966714539706
LN100113,CUST20113,67,Male,East,Self-Employed,Home,50000.0,120,12.48,830900.0,2025-04-02,2011-08-06,727,0,3,35.43,0,4017.45,731.3,EMP1094,0,0,Current,164,0.0106,0.0602,Good,Good,0,0.6456999999999999,0.04368,Low-Risk,-0.3720216963144593,-1.0808639514841898
LN100114,CUST20114,37,Female,West,Salaried,Auto,134700.0,48,16.74,320900.0,2024-07-21,2012-05-13,705,0,4,17.14,0,768.25,3868.68,EMP1002,0,0,Current,146,0.1447,0.4198,Good,Good,0,0.8286,0.0585899999999999,Distressed,-1.332686188763421,3.281914879029406
LN100115,CUST20115,43,Male,North,Salaried,Auto,57200.0,60,9.46,364400.0,2026-02-21,2019-02-18,650,0,3,2.9,0,4887.46,1200.19,EMP1029,0,0,Current,84,0.0395,0.157,Fair,Good,0,0.971,0.03311,Low-Risk,-2.624815267089471,0.10285010713674993
LN100116,CUST20116,39,Female,North,Retired,Auto,50000.0,60,10.7,860400.0,2022-01-23,2016-03-07,694,0,3,77.79,0,1171.68,1079.66,EMP1097,0,0,Current,71,0.0151,0.0581,Good,Good,0,0.2220999999999999,0.03745,Moderate-Risk,2.611996057476959,-1.292910246279334
LN100117,CUST20117,27,Male,South,Salaried,Auto,50000.0,240,14.18,487400.0,2026-04-03,2019-01-17,651,0,7,50.7,1,4932.79,628.31,EMP1079,0,0,Fully Paid,86,0.0155,0.1026,Fair,Good,0,0.493,0.04963,Moderate-Risk,0.7677118269845306,-0.7575552741604173
LN100118,CUST20118,52,Female,West,Self-Employed,Personal,50000.0,180,14.52,626600.0,2026-05-31,2024-02-04,700,0,8,61.09,0,1157.88,683.43,EMP1084,0,0,Current,28,0.0131,0.0798,Good,Good,0,0.3891,0.05082,Moderate-Risk,1.464817387956114,-1.0149526471310932
LN100119,CUST20119,48,Male,South,Salaried,Education,114100.0,120,10.59,257200.0,2023-06-10,2017-07-20,646,0,2,48.51,1,1506.0,1545.36,EMP1054,0,0,Fully Paid,71,0.0721,0.4436,Fair,Good,0,0.5149,0.0370649999999999,Distressed,0.8301180601170663,2.390259318663839
LN100120,CUST20120,48,Female,South,Self-Employed,Auto,64600.0,36,15.01,458950.0,2025-09-02,2011-03-25,705,0,3,36.95,0,2879.94,2239.7,EMP1096,0,0,Current,173,0.0586,0.1408,Good,Good,0,0.6305,0.052535,Low-Risk,-0.16871235333408477,0.09363815846221592
LN100121,CUST20121,29,Female,South,Business Owner,Home,111600.0,24,13.19,407700.0,2024-12-24,2020-08-03,768,0,5,42.63,2,2497.4,5315.63,EMP1023,0,0,Current,53,0.1565,0.2737,Very Good,Good,0,0.5737,0.0461649999999999,Distressed,0.44962673907914485,2.1651929965369106
LN100122,CUST20122,55,Female,North,Salaried,Personal,50000.0,60,11.55,521400.0,2024-01-14,2020-05-31,599,0,3,8.49,1,6168.85,1100.89,EMP1028,0,0,Current,43,0.0253,0.0959,Fair,Good,0,0.9151,0.040425,Low-Risk,-2.238159362967136,-0.5060106987227435
LN100123,CUST20123,24,Female,Central,Self-Employed,Personal,58200.0,48,14.39,355500.0,2022-07-30,2005-07-07,634,0,4,31.42,3,7494.25,1601.81,EMP1060,0,0,Current,205,0.0541,0.1637,Fair,Good,0,0.6858,0.050365,Low-Risk,-0.4675592739759304,0.2620403654436093
LN100124,CUST20124,46,Female,East,Salaried,Home,50000.0,36,13.95,393900.0,2024-07-16,2019-01-19,637,1,3,44.99,1,1840.19,1707.67,EMP1025,0,1,Current,66,0.052,0.1269,Fair,Good,0,0.5501,0.0488249999999999,Watch-list,0.33471104560316317,-0.166587682240655
LN100125,CUST20125,64,Male,West,Salaried,Home,50000.0,12,8.15,468400.0,2021-10-11,2016-01-05,700,0,5,51.26,0,2087.33,4352.89,EMP1111,0,0,Fully Paid,69,0.1115,0.1067,Good,Good,0,0.4874,0.028525,Moderate-Risk,0.8246102423147406,0.27767426646645954
LN100126,CUST20126,29,Male,West,Salaried,Personal,50000.0,48,16.25,320700.0,2024-03-21,2014-06-06,734,0,5,70.46,1,3176.91,1423.42,EMP1017,0,0,Current,117,0.0533,0.1559,Good,Good,0,0.2954000000000001,0.0568749999999999,Moderate-Risk,2.250657999127465,-0.006893248110978071
LN100127,CUST20127,33,Male,East,Salaried,Auto,77500.0,60,12.61,1540400.0,2021-12-16,2012-01-01,566,0,1,43.2,0,3663.82,1747.93,EMP1033,0,0,Fully Paid,119,0.0136,0.0503,Poor,Good,0,0.568,0.0441349999999999,Low-Risk,0.1514818916290908,-1.1576996149110843
LN100128,CUST20128,41,Male,North,Salaried,Business,50000.0,60,15.9,247700.0,2024-03-23,2019-09-10,668,0,7,23.34,0,1468.61,1213.25,EMP1070,0,0,Current,54,0.0588,0.2019,Fair,Good,0,0.7666,0.05565,Low-Risk,-1.0967885226285123,0.6349166853452232
LN100129,CUST20129,34,Male,West,Business Owner,Home,50000.0,84,11.67,582400.0,2023-12-01,2012-05-11,681,1,6,34.54,0,1401.92,873.84,EMP1004,1,0,Charged Off,139,0.018,0.0859,Good,Bad,1,0.6546000000000001,0.040845,Watch-list,-0.49436900386030785,-0.845187516360059
LN100130,CUST20130,22,Male,North,Salaried,Home,61800.0,48,12.29,522600.0,2021-10-10,2007-07-27,737,1,4,1.51,0,640.27,1636.24,EMP1003,0,0,Fully Paid,170,0.0376,0.1183,Good,Good,0,0.9849,0.043015,Watch-list,-2.785408628266117,-0.19732337830914595
LN100131,CUST20131,40,Male,South,Salaried,Personal,50000.0,36,12.78,672300.0,2023-02-23,2012-12-13,621,0,5,18.34,1,1481.35,1679.4,EMP1056,0,0,Current,122,0.03,0.0744,Fair,Good,0,0.8166,0.04473,Low-Risk,-1.5392425359689934,-0.6482735408139009
LN100132,CUST20132,28,Female,East,Salaried,Credit Card Refinance,126900.0,48,13.25,150000.0,2025-09-10,2007-09-11,727,1,4,43.69,1,560.99,3420.18,EMP1063,1,0,Fully Paid,216,0.2736,0.846,Good,Good,0,0.5631,0.046375,Distressed,0.8376034444591607,7.713655484273513
LN100133,CUST20133,45,Male,West,Salaried,Personal,50000.0,240,16.39,174900.0,2023-07-08,2003-09-10,699,0,7,55.02,1,2901.78,710.3,EMP1018,0,0,Current,238,0.0487,0.2859,Good,Good,0,0.4498,0.057365,Moderate-Risk,1.2244801945059363,0.9917116988970043
LN100134,CUST20134,29,Female,West,Salaried,Auto,50000.0,12,12.99,327200.0,2025-04-29,2014-04-17,795,2,4,72.03,0,939.44,4465.63,EMP1021,0,0,Fully Paid,132,0.1638,0.1528,Very Good,Good,0,0.2796999999999999,0.045465,Moderate-Risk,2.268003327536378,1.1028313310559734
LN100135,CUST20135,57,Male,West,Salaried,Home,50000.0,48,11.41,733900.0,2024-11-30,2005-06-13,822,0,8,27.12,1,5873.0,1302.25,EMP1036,0,0,Fully Paid,234,0.0213,0.0681,Excellent,Good,0,0.7288,0.039935,Low-Risk,-0.9070088185654803,-0.8618950866436229
LN100136,CUST20136,31,Female,North,Self-Employed,Personal,50000.0,36,14.73,382600.0,2022-05-10,2009-01-30,731,0,8,24.39,0,4256.79,1726.66,EMP1000,0,0,Current,159,0.0542,0.1307,Good,Good,0,0.7561,0.051555,Low-Risk,-1.0644483248967256,0.030712178363494304
LN100137,CUST20137,36,Female,South,Retired,Home,50000.0,24,12.88,374100.0,2023-02-10,2012-01-27,663,0,5,23.12,2,6226.34,2374.27,EMP1082,0,0,Fully Paid,132,0.0762,0.1337,Fair,Good,0,0.7687999999999999,0.0450799999999999,Low-Risk,-1.0915159192772088,0.3059237504390137
LN100138,CUST20138,48,Male,North,Self-Employed,Personal,50000.0,48,20.96,446300.0,2025-01-10,2007-07-06,711,3,6,11.76,0,3042.48,1547.21,EMP1049,0,0,Fully Paid,210,0.0416,0.112,Good,Good,0,0.8824,0.07336,Watch-list,-2.1495219919446313,-0.20604438090702323
LN100139,CUST20139,26,Male,West,Salaried,Personal,106300.0,60,12.43,278600.0,2026-05-24,2007-01-17,717,2,3,42.44,1,2836.92,2387.75,EMP1088,0,0,Current,232,0.1028,0.3816,Good,Good,0,0.5756,0.0435049999999999,Distressed,0.2743280202971808,2.2667797647936676
LN100140,CUST20140,42,Male,Central,Business Owner,Auto,50000.0,48,15.46,572900.0,2023-11-04,2003-11-16,714,0,6,7.6,1,2568.36,1403.22,EMP1077,0,0,Current,240,0.0294,0.0873,Good,Good,0,0.924,0.05411,Low-Risk,-2.2625963647518303,-0.4676235668496934
LN100141,CUST20141,54,Male,South,Salaried,Home,165100.0,12,14.32,491700.0,2025-03-16,2009-10-17,707,0,5,27.83,0,1119.22,14848.72,EMP1029,0,0,Current,185,0.3624,0.3358,Good,Good,0,0.7217,0.05012,Distressed,-0.4662440898351688,5.057835111335467
LN100142,CUST20142,22,Female,North,Salaried,Business,50000.0,60,6.5,583200.0,2026-04-12,2016-01-25,714,0,3,38.29,0,5723.95,978.31,EMP1001,0,0,Current,123,0.0201,0.0857,Good,Good,0,0.6171,0.02275,Low-Risk,-0.18506256696877352,-0.8772834000225339
LN100143,CUST20143,42,Female,East,Salaried,Personal,50000.0,36,9.14,1018600.0,2026-02-09,2019-06-28,748,0,3,59.1,1,4959.41,1593.25,EMP1059,0,0,Fully Paid,79,0.0188,0.0491,Very Good,Good,0,0.409,0.03199,Moderate-Risk,1.3184484929443916,-1.230731582544733
LN100144,CUST20144,42,Male,Central,Salaried,Business,50000.0,36,10.09,389800.0,2023-02-26,2011-07-25,822,0,7,84.18,0,4314.87,1615.47,EMP1033,0,0,Current,139,0.0497,0.1283,Excellent,Good,0,0.1581999999999999,0.035315,Moderate-Risk,3.146794632675553,-0.418544118567419
LN100145,CUST20145,48,Male,East,Business Owner,Auto,50000.0,36,6.7,470100.0,2024-05-29,2008-08-24,562,2,5,36.0,0,3038.87,1537.01,EMP1043,0,0,Current,189,0.0392,0.1064,Poor,Good,0,0.64,0.02345,Watch-list,-0.4779970843351872,-0.5574240019575079
LN100146,CUST20146,26,Male,North,Salaried,Education,50000.0,120,10.24,257300.0,2025-02-22,2023-08-21,764,0,9,20.43,2,1601.51,667.42,EMP1080,0,0,Fully Paid,18,0.0311,0.1943,Very Good,Good,0,0.7957,0.03584,Low-Risk,-1.283705465604941,0.218755314948246
LN100147,CUST20147,25,Male,Central,Self-Employed,Home,50000.0,12,7.11,222100.0,2022-02-25,2016-01-27,689,1,6,67.28,0,1946.82,4328.87,EMP1003,0,0,Fully Paid,73,0.2339,0.2251,Good,Good,0,0.3271999999999999,0.0248849999999999,Distressed,2.046348370138407,2.4250370593953603
LN100148,CUST20148,45,Female,West,Salaried,Auto,50000.0,36,7.95,440600.0,2022-06-02,2014-09-08,628,1,3,41.58,0,1812.64,1565.67,EMP1118,0,0,Current,93,0.0426,0.1135,Fair,Good,0,0.5842,0.027825,Watch-list,0.009013058388401917,-0.44481952778988015
LN100149,CUST20149,43,Male,North,Self-Employed,Education,68800.0,36,12.27,468200.0,2024-02-27,2008-05-08,592,0,8,26.93,0,5054.66,2294.03,EMP1081,0,0,Fully Paid,190,0.0588,0.1469,Fair,Good,0,0.7307,0.042945,Low-Risk,-0.9069701359306778,0.15924576638029456
LN100150,CUST20150,42,Male,Central,Self-Employed,Business,58400.0,60,17.64,646400.0,2025-01-30,2012-06-08,699,1,3,46.28,2,3975.82,1471.56,EMP1060,0,0,Fully Paid,152,0.0273,0.0903,Good,Good,0,0.5372,0.0617399999999999,Watch-list,0.4489875730319763,-0.6705149918773942
LN100151,CUST20151,43,Male,South,Salaried,Auto,50000.0,84,7.14,607100.0,2023-12-17,2014-11-17,682,0,4,6.66,0,6382.37,758.06,EMP1114,0,0,Fully Paid,109,0.015,0.0824,Good,Good,0,0.9334,0.0249899999999999,Low-Risk,-2.4298175873575025,-0.7835650414936368
LN100152,CUST20152,32,Male,South,Self-Employed,Business,50000.0,84,7.61,508800.0,2022-10-08,2004-04-25,609,0,6,4.83,0,2509.69,769.63,EMP1001,0,0,Fully Paid,221,0.0182,0.0983,Fair,Good,0,0.9517,0.026635,Low-Risk,-2.5556592582440882,-0.6118308552695937
LN100153,CUST20153,42,Female,East,Self-Employed,Education,50000.0,84,9.8,1117600.0,2026-05-13,2015-02-23,678,1,8,13.49,1,7092.39,824.9,EMP1057,0,0,Current,135,0.0089,0.0447,Good,Good,0,0.8651,0.0343,Watch-list,-1.9936466998912044,-1.159867704500799
LN100154,CUST20154,43,Male,West,Self-Employed,Auto,365700.0,24,11.03,372600.0,2023-06-13,2008-09-14,747,1,7,58.12,0,1064.86,17049.58,EMP1063,0,0,Current,177,0.5491,0.9815,Very Good,Good,0,0.4188,0.0386049999999999,Distressed,2.111170287766623,11.756906059609097
LN100155,CUST20155,32,Female,West,Self-Employed,Business,50000.0,180,6.57,398600.0,2022-12-23,2009-07-14,780,0,4,30.29,2,758.26,437.48,EMP1020,0,0,Current,161,0.0132,0.1254,Very Good,Good,0,0.6971,0.022995,Low-Risk,-0.6590248149409813,-0.5999228584090458
LN100156,CUST20156,60,Female,North,Self-Employed,Personal,50000.0,48,9.26,517000.0,2022-06-17,2005-02-28,688,0,1,27.91,1,968.4,1250.43,EMP1113,0,0,Fully Paid,208,0.029,0.0967,Good,Good,0,0.7209,0.03241,Low-Risk,-0.8612381851917543,-0.5923130069661218
LN100157,CUST20157,45,Male,Central,Salaried,Personal,50000.0,12,8.97,230700.0,2025-05-14,2008-12-11,688,1,4,30.97,2,2958.93,4371.88,EMP1027,0,0,Current,197,0.2274,0.2167,Good,Good,0,0.6903,0.031395,Distressed,-0.457021142531292,2.523913449656816
LN100158,CUST20158,26,Male,North,Self-Employed,Personal,50000.0,60,12.52,645900.0,2025-06-06,2005-08-27,720,1,5,20.9,3,2826.58,1125.41,EMP1076,0,0,Current,237,0.0209,0.0774,Good,Good,0,0.791,0.04382,Watch-list,-1.354140274413117,-0.7644778479647842
LN100159,CUST20159,47,Female,West,Salaried,Personal,50000.0,60,12.86,460100.0,2025-05-16,2017-03-05,755,0,7,17.08,1,4625.0,1134.07,EMP1090,0,0,Fully Paid,98,0.0296,0.1087,Very Good,Good,0,0.8292,0.0450099999999999,Low-Risk,-1.5888899366536806,-0.39157043410829984
LN100160,CUST20160,29,Female,East,Salaried,Business,52500.0,24,11.01,464900.0,2021-11-26,2017-10-10,691,0,6,27.72,1,2831.94,2447.16,EMP1059,0,0,Current,50,0.0632,0.1129,Good,Good,0,0.7228,0.038535,Low-Risk,-0.8275451512080108,-0.056353637701335724
LN100161,CUST20161,48,Female,North,Business Owner,Auto,50000.0,180,10.29,596300.0,2025-09-25,2010-04-23,702,0,3,72.76,2,2257.29,546.21,EMP1006,1,0,Fully Paid,185,0.011,0.0839,Good,Good,0,0.2724,0.0360149999999999,Moderate-Risk,2.3310429274941593,-1.108371211135828
LN100162,CUST20162,52,Male,North,Salaried,Home,50000.0,60,9.23,454950.0,2022-09-17,2005-02-07,654,2,4,11.89,1,2723.75,1043.51,EMP1105,0,0,Current,211,0.0275,0.1099,Fair,Good,0,0.8811,0.032305,Watch-list,-2.130151099522004,-0.4955608171915098
LN100163,CUST20163,30,Female,Central,Salaried,Business,50000.0,48,11.67,554600.0,2021-08-20,2019-08-09,669,0,7,28.98,0,1244.26,1308.6,EMP1091,0,0,Current,24,0.0283,0.0902,Fair,Good,0,0.7101999999999999,0.040845,Low-Risk,-0.8106250673221858,-0.6311715162019313
LN100164,CUST20164,50,Male,South,Salaried,Business,50000.0,36,8.38,357100.0,2021-10-31,2014-07-07,638,0,5,80.36,2,248.74,1575.6,EMP1029,0,0,Current,88,0.0529,0.14,Fair,Good,0,0.1964,0.02933,Moderate-Risk,2.913134291788007,-0.2768292914274603
LN100165,CUST20165,44,Female,West,Salaried,Auto,50000.0,24,16.45,1048900.0,2024-06-06,2008-02-09,612,0,6,82.82,0,7778.05,2458.92,EMP1008,0,0,Fully Paid,196,0.0281,0.0477,Fair,Good,0,0.1718,0.0575749999999999,Moderate-Risk,2.9943150569020283,-1.1705743329437346
LN100166,CUST20166,49,Female,East,Salaried,Home,50000.0,180,6.71,198000.0,2022-05-08,2008-05-17,601,1,2,81.03,3,6138.51,441.35,EMP1067,0,1,Current,168,0.0267,0.2525,Fair,Good,0,0.1896999999999999,0.0234849999999999,Moderate-Risk,2.9527166897714916,0.2096351561338173
LN100167,CUST20167,60,Male,West,Retired,Education,50000.0,84,9.4,303400.0,2023-03-03,2007-10-30,623,0,8,17.52,0,3937.62,814.64,EMP1014,0,0,Current,184,0.0322,0.1648,Fair,Good,0,0.8248,0.0329,Low-Risk,-1.5960606440737142,-0.0005857395079919865
LN100168,CUST20168,37,Female,East,Salaried,Home,50000.0,60,14.28,326500.0,2022-03-17,2010-11-23,619,0,6,32.25,0,1565.31,1170.68,EMP1044,0,0,Current,136,0.043,0.1531,Fair,Good,0,0.6775,0.0499799999999999,Low-Risk,-0.5235867163885498,0.02294813769189637
LN100169,CUST20169,31,Male,South,Self-Employed,Personal,50000.0,60,10.22,297600.0,2025-08-20,2017-05-21,699,1,5,53.2,0,943.27,1067.77,EMP1069,0,0,Fully Paid,99,0.0431,0.168,Good,Good,0,0.4679999999999999,0.03577,Moderate-Risk,0.8866390912634522,-0.06585622312691397
LN100170,CUST20170,30,Female,South,Salaried,Home,52400.0,120,13.65,169300.0,2022-09-17,2006-04-23,709,0,8,59.68,1,4271.05,802.61,EMP1019,1,1,Current,197,0.0569,0.3095,Good,Good,0,0.4032,0.047775,Moderate-Risk,1.55933419869007,1.1996840777305993
LN100171,CUST20171,31,Male,Central,Self-Employed,Personal,76300.0,60,17.0,1092800.0,2023-07-29,2012-01-18,652,0,2,14.59,0,6049.73,1896.25,EMP1093,0,0,Current,138,0.0208,0.0698,Fair,Good,0,0.8541,0.0595,Low-Risk,-1.81716348459146,-0.7211247955692107
LN100172,CUST20172,39,Female,East,Retired,Home,50000.0,24,14.17,629900.0,2023-10-20,2013-01-09,625,1,4,66.77,1,3263.04,2404.66,EMP1115,0,1,Default,129,0.0458,0.0794,Fair,Bad,1,0.3323,0.0495949999999999,Moderate-Risk,1.8432336321669358,-0.7032242383790905
LN100173,CUST20173,43,Male,North,Salaried,Personal,81300.0,60,7.65,454950.0,2022-11-19,2007-12-07,819,0,4,68.19,0,1488.33,1634.89,EMP1035,0,0,Current,179,0.0431,0.1787,Excellent,Good,0,0.3181,0.0267749999999999,Moderate-Risk,2.0240590162139918,-0.06684456684041364
