loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy
LN100105,CUST20105,44,Female,West,Salaried,Home,50000.0,120,11.73,360500.0,2024-11-02,2017-08-10,740,0,1,30.49,5,1328.38,709.57,EMP1097,0,0,Fully Paid,87,0.0236,0.1387,Good,Good,0,0.6951,0.041055
LN100106,CUST20106,60,Male,North,Business Owner,Personal,70300.0,84,13.37,323100.0,2022-02-17,2014-09-12,671,1,6,82.58,0,2464.61,1293.08,EMP1115,0,0,Fully Paid,89,0.048,0.2176,Good,Good,0,0.17420000000000002,0.04679499999999999
LN100107,CUST20107,41,Female,East,Self-Employed,Home,50000.0,12,8.51,677500.0,2024-04-03,2016-06-22,711,0,6,49.27,0,2737.07,4361.22,EMP1069,0,0,Current,93,0.0772,0.0738,Good,Good,0,0.5073,0.029784999999999996
LN100108,CUST20108,42,Female,North,Salaried,Business,68000.0,84,7.86,982300.0,2026-03-25,2014-01-19,562,0,5,6.7,1,421.37,1055.13,EMP1023,1,0,Current,146,0.0129,0.0692,Poor,Good,0,0.933,0.02751
LN100109,CUST20109,39,Male,North,Salaried,Credit Card Refinance,50000.0,24,12.94,332800.0,2024-09-28,2020-04-16,575,3,7,44.79,0,923.85,2375.68,EMP1063,0,0,Current,53,0.0857,0.1502,Poor,Good,0,0.5521,0.04528999999999999
LN100110,CUST20110,21,Female,North,Salaried,Personal,77600.0,12,17.63,526200.0,2023-06-23,2014-03-31,627,0,7,32.36,1,7591.35,7100.71,EMP1041,0,0,Current,111,0.1619,0.1475,Fair,Good,0,0.6764,0.06170499999999999
LN100111,CUST20111,39,Male,North,Self-Employed,Business,62600.0,36,9.77,203800.0,2021-11-03,2019-07-23,700,0,9,69.87,1,2637.62,2013.17,EMP1102,0,0,Fully Paid,27,0.1185,0.3072,Good,Good,0,0.3012999999999999,0.034194999999999996
LN100112,CUST20112,40,Male,West,Retired,Auto,51300.0,12,8.37,1193700.0,2024-05-11,2016-07-23,629,1,5,53.62,2,3216.79,4471.29,EMP1093,0,0,Current,94,0.0449,0.043,Fair,Good,0,0.4638,0.029294999999999998
LN100113,CUST20113,67,Male,East,Self-Employed,Home,50000.0,120,12.48,830900.0,2025-04-02,2011-08-06,727,0,3,35.43,0,4017.45,731.3,EMP1094,0,0,Current,164,0.0106,0.0602,Good,Good,0,0.6456999999999999,0.043680000000000004
LN100114,CUST20114,37,Female,West,Salaried,Auto,134700.0,48,16.74,320900.0,2024-07-21,2012-05-13,705,0,4,17.14,0,768.25,3868.68,EMP1002,0,0,Current,146,0.1447,0.4198,Good,Good,0,0.8286,0.058589999999999996
LN100115,CUST20115,43,Male,North,Salaried,Auto,57200.0,60,9.46,364400.0,2026-02-21,2019-02-18,650,0,3,2.9,0,4887.46,1200.19,EMP1029,0,0,Current,84,0.0395,0.157,Fair,Good,0,0.971,0.03311
LN100116,CUST20116,39,Female,North,Retired,Auto,50000.0,60,10.7,860400.0,2022-01-23,2016-03-07,694,0,3,77.79,0,1171.68,1079.66,EMP1097,0,0,Current,71,0.0151,0.0581,Good,Good,0,0.22209999999999996,0.03745
LN100117,CUST20117,27,Male,South,Salaried,Auto,50000.0,240,14.18,487400.0,2026-04-03,2019-01-17,651,0,7,50.7,1,4932.79,628.31,EMP1079,0,0,Fully Paid,86,0.0155,0.1026,Fair,Good,0,0.493,0.04963
LN100118,CUST20118,52,Female,West,Self-Employed,Personal,50000.0,180,14.52,626600.0,2026-05-31,2024-02-04,700,0,8,61.09,0,1157.88,683.43,EMP1084,0,0,Current,28,0.0131,0.0798,Good,Good,0,0.3891,0.05082
LN100119,CUST20119,48,Male,South,Salaried,Education,114100.0,120,10.59,257200.0,2023-06-10,2017-07-20,646,0,2,48.51,1,1506.0,1545.36,EMP1054,0,0,Fully Paid,71,0.0721,0.4436,Fair,Good,0,0.5149,0.037064999999999994
LN100120,CUST20120,48,Female,South,Self-Employed,Auto,64600.0,36,15.01,458950.0,2025-09-02,2011-03-25,705,0,3,36.95,0,2879.94,2239.7,EMP1096,0,0,Current,173,0.0586,0.1408,Good,Good,0,0.6305,0.052535
LN100121,CUST20121,29,Female,South,Business Owner,Home,111600.0,24,13.19,407700.0,2024-12-24,2020-08-03,768,0,5,42.63,2,2497.4,5315.63,EMP1023,0,0,Current,53,0.1565,0.2737,Very Good,Good,0,0.5737,0.04616499999999999
LN100122,CUST20122,55,Female,North,Salaried,Personal,50000.0,60,11.55,521400.0,2024-01-14,2020-05-31,599,0,3,8.49,1,6168.85,1100.89,EMP1028,0,0,Current,43,0.0253,0.0959,Fair,Good,0,0.9151,0.040425
LN100123,CUST20123,24,Female,Central,Self-Employed,Personal,58200.0,48,14.39,355500.0,2022-07-30,2005-07-07,634,0,4,31.42,3,7494.25,1601.81,EMP1060,0,0,Current,205,0.0541,0.1637,Fair,Good,0,0.6858,0.050365
LN100124,CUST20124,46,Female,East,Salaried,Home,50000.0,36,13.95,393900.0,2024-07-16,2019-01-19,637,1,3,44.99,1,1840.19,1707.67,EMP1025,0,1,Current,66,0.052,0.1269,Fair,Good,0,0.5501,0.04882499999999999
LN100125,CUST20125,64,Male,West,Salaried,Home,50000.0,12,8.15,468400.0,2021-10-11,2016-01-05,700,0,5,51.26,0,2087.33,4352.89,EMP1111,0,0,Fully Paid,69,0.1115,0.1067,Good,Good,0,0.48740000000000006,0.028525
LN100126,CUST20126,29,Male,West,Salaried,Personal,50000.0,48,16.25,320700.0,2024-03-21,2014-06-06,734,0,5,70.46,1,3176.91,1423.42,EMP1017,0,0,Current,117,0.0533,0.1559,Good,Good,0,0.2954000000000001,0.056874999999999995
LN100127,CUST20127,33,Male,East,Salaried,Auto,77500.0,60,12.61,1540400.0,2021-12-16,2012-01-01,566,0,1,43.2,0,3663.82,1747.93,EMP1033,0,0,Fully Paid,119,0.0136,0.0503,Poor,Good,0,0.568,0.044134999999999994
LN100128,CUST20128,41,Male,North,Salaried,Business,50000.0,60,15.9,247700.0,2024-03-23,2019-09-10,668,0,7,23.34,0,1468.61,1213.25,EMP1070,0,0,Current,54,0.0588,0.2019,Fair,Good,0,0.7666,0.05565
LN100129,CUST20129,34,Male,West,Business Owner,Home,50000.0,84,11.67,582400.0,2023-12-01,2012-05-11,681,1,6,34.54,0,1401.92,873.84,EMP1004,1,0,Charged Off,139,0.018,0.0859,Good,Bad,1,0.6546000000000001,0.040845
LN100130,CUST20130,22,Male,North,Salaried,Home,61800.0,48,12.29,522600.0,2021-10-10,2007-07-27,737,1,4,1.51,0,640.27,1636.24,EMP1003,0,0,Fully Paid,170,0.0376,0.1183,Good,Good,0,0.9849,0.043015
LN100131,CUST20131,40,Male,South,Salaried,Personal,50000.0,36,12.78,672300.0,2023-02-23,2012-12-13,621,0,5,18.34,1,1481.35,1679.4,EMP1056,0,0,Current,122,0.03,0.0744,Fair,Good,0,0.8166,0.04473
LN100132,CUST20132,28,Female,East,Salaried,Credit Card Refinance,126900.0,48,13.25,150000.0,2025-09-10,2007-09-11,727,1,4,43.69,1,560.99,3420.18,EMP1063,1,0,Fully Paid,216,0.2736,0.846,Good,Good,0,0.5631,0.046375
LN100133,CUST20133,45,Male,West,Salaried,Personal,50000.0,240,16.39,174900.0,2023-07-08,2003-09-10,699,0,7,55.02,1,2901.78,710.3,EMP1018,0,0,Current,238,0.0487,0.2859,Good,Good,0,0.4498,0.057365
LN100134,CUST20134,29,Female,West,Salaried,Auto,50000.0,12,12.99,327200.0,2025-04-29,2014-04-17,795,2,4,72.03,0,939.44,4465.63,EMP1021,0,0,Fully Paid,132,0.1638,0.1528,Very Good,Good,0,0.27969999999999995,0.045465000000000005
LN100135,CUST20135,57,Male,West,Salaried,Home,50000.0,48,11.41,733900.0,2024-11-30,2005-06-13,822,0,8,27.12,1,5873.0,1302.25,EMP1036,0,0,Fully Paid,234,0.0213,0.0681,Excellent,Good,0,0.7288,0.039935
LN100136,CUST20136,31,Female,North,Self-Employed,Personal,50000.0,36,14.73,382600.0,2022-05-10,2009-01-30,731,0,8,24.39,0,4256.79,1726.66,EMP1000,0,0,Current,159,0.0542,0.1307,Good,Good,0,0.7561,0.051555000000000004
LN100137,CUST20137,36,Female,South,Retired,Home,50000.0,24,12.88,374100.0,2023-02-10,2012-01-27,663,0,5,23.12,2,6226.34,2374.27,EMP1082,0,0,Fully Paid,132,0.0762,0.1337,Fair,Good,0,0.7687999999999999,0.045079999999999995
LN100138,CUST20138,48,Male,North,Self-Employed,Personal,50000.0,48,20.96,446300.0,2025-01-10,2007-07-06,711,3,6,11.76,0,3042.48,1547.21,EMP1049,0,0,Fully Paid,210,0.0416,0.112,Good,Good,0,0.8824,0.07336
LN100139,CUST20139,26,Male,West,Salaried,Personal,106300.0,60,12.43,278600.0,2026-05-24,2007-01-17,717,2,3,42.44,1,2836.92,2387.75,EMP1088,0,0,Current,232,0.1028,0.3816,Good,Good,0,0.5756,0.043504999999999995
LN100140,CUST20140,42,Male,Central,Business Owner,Auto,50000.0,48,15.46,572900.0,2023-11-04,2003-11-16,714,0,6,7.6,1,2568.36,1403.22,EMP1077,0,0,Current,240,0.0294,0.0873,Good,Good,0,0.924,0.054110000000000005
LN100141,CUST20141,54,Male,South,Salaried,Home,165100.0,12,14.32,491700.0,2025-03-16,2009-10-17,707,0,5,27.83,0,1119.22,14848.72,EMP1029,0,0,Current,185,0.3624,0.3358,Good,Good,0,0.7217,0.05012
LN100142,CUST20142,22,Female,North,Salaried,Business,50000.0,60,6.5,583200.0,2026-04-12,2016-01-25,714,0,3,38.29,0,5723.95,978.31,EMP1001,0,0,Current,123,0.0201,0.0857,Good,Good,0,0.6171,0.02275
LN100143,CUST20143,42,Female,East,Salaried,Personal,50000.0,36,9.14,1018600.0,2026-02-09,2019-06-28,748,0,3,59.1,1,4959.41,1593.25,EMP1059,0,0,Fully Paid,79,0.0188,0.0491,Very Good,Good,0,0.40900000000000003,0.031990000000000005
LN100144,CUST20144,42,Male,Central,Salaried,Business,50000.0,36,10.09,389800.0,2023-02-26,2011-07-25,822,0,7,84.18,0,4314.87,1615.47,EMP1033,0,0,Current,139,0.0497,0.1283,Excellent,Good,0,0.1581999999999999,0.035315
LN100145,CUST20145,48,Male,East,Business Owner,Auto,50000.0,36,6.7,470100.0,2024-05-29,2008-08-24,562,2,5,36.0,0,3038.87,1537.01,EMP1043,0,0,Current,189,0.0392,0.1064,Poor,Good,0,0.64,0.02345
LN100146,CUST20146,26,Male,North,Salaried,Education,50000.0,120,10.24,257300.0,2025-02-22,2023-08-21,764,0,9,20.43,2,1601.51,667.42,EMP1080,0,0,Fully Paid,18,0.0311,0.1943,Very Good,Good,0,0.7957,0.03584
LN100147,CUST20147,25,Male,Central,Self-Employed,Home,50000.0,12,7.11,222100.0,2022-02-25,2016-01-27,689,1,6,67.28,0,1946.82,4328.87,EMP1003,0,0,Fully Paid,73,0.2339,0.2251,Good,Good,0,0.32719999999999994,0.024884999999999997
LN100148,CUST20148,45,Female,West,Salaried,Auto,50000.0,36,7.95,440600.0,2022-06-02,2014-09-08,628,1,3,41.58,0,1812.64,1565.67,EMP1118,0,0,Current,93,0.0426,0.1135,Fair,Good,0,0.5842,0.027825
LN100149,CUST20149,43,Male,North,Self-Employed,Education,68800.0,36,12.27,468200.0,2024-02-27,2008-05-08,592,0,8,26.93,0,5054.66,2294.03,EMP1081,0,0,Fully Paid,190,0.0588,0.1469,Fair,Good,0,0.7307,0.042945
LN100150,CUST20150,42,Male,Central,Self-Employed,Business,58400.0,60,17.64,646400.0,2025-01-30,2012-06-08,699,1,3,46.28,2,3975.82,1471.56,EMP1060,0,0,Fully Paid,152,0.0273,0.0903,Good,Good,0,0.5372,0.061739999999999996
LN100151,CUST20151,43,Male,South,Salaried,Auto,50000.0,84,7.14,607100.0,2023-12-17,2014-11-17,682,0,4,6.66,0,6382.37,758.06,EMP1114,0,0,Fully Paid,109,0.015,0.0824,Good,Good,0,0.9334,0.024989999999999995
LN100152,CUST20152,32,Male,South,Self-Employed,Business,50000.0,84,7.61,508800.0,2022-10-08,2004-04-25,609,0,6,4.83,0,2509.69,769.63,EMP1001,0,0,Fully Paid,221,0.0182,0.0983,Fair,Good,0,0.9517,0.026635
LN100153,CUST20153,42,Female,East,Self-Employed,Education,50000.0,84,9.8,1117600.0,2026-05-13,2015-02-23,678,1,8,13.49,1,7092.39,824.9,EMP1057,0,0,Current,135,0.0089,0.0447,Good,Good,0,0.8651,0.0343
LN100154,CUST20154,43,Male,West,Self-Employed,Auto,365700.0,24,11.03,372600.0,2023-06-13,2008-09-14,747,1,7,58.12,0,1064.86,17049.58,EMP1063,0,0,Current,177,0.5491,0.9815,Very Good,Good,0,0.41880000000000006,0.038604999999999993
LN100155,CUST20155,32,Female,West,Self-Employed,Business,50000.0,180,6.57,398600.0,2022-12-23,2009-07-14,780,0,4,30.29,2,758.26,437.48,EMP1020,0,0,Current,161,0.0132,0.1254,Very Good,Good,0,0.6971,0.022995
LN100156,CUST20156,60,Female,North,Self-Employed,Personal,50000.0,48,9.26,517000.0,2022-06-17,2005-02-28,688,0,1,27.91,1,968.4,1250.43,EMP1113,0,0,Fully Paid,208,0.029,0.0967,Good,Good,0,0.7209,0.03241
LN100157,CUST20157,45,Male,Central,Salaried,Personal,50000.0,12,8.97,230700.0,2025-05-14,2008-12-11,688,1,4,30.97,2,2958.93,4371.88,EMP1027,0,0,Current,197,0.2274,0.2167,Good,Good,0,0.6903,0.031395
LN100158,CUST20158,26,Male,North,Self-Employed,Personal,50000.0,60,12.52,645900.0,2025-06-06,2005-08-27,720,1,5,20.9,3,2826.58,1125.41,EMP1076,0,0,Current,237,0.0209,0.0774,Good,Good,0,0.791,0.04382
LN100159,CUST20159,47,Female,West,Salaried,Personal,50000.0,60,12.86,460100.0,2025-05-16,2017-03-05,755,0,7,17.08,1,4625.0,1134.07,EMP1090,0,0,Fully Paid,98,0.0296,0.1087,Very Good,Good,0,0.8292,0.045009999999999994
LN100160,CUST20160,29,Female,East,Salaried,Business,52500.0,24,11.01,464900.0,2021-11-26,2017-10-10,691,0,6,27.72,1,2831.94,2447.16,EMP1059,0,0,Current,50,0.0632,0.1129,Good,Good,0,0.7228,0.038535
LN100161,CUST20161,48,Female,North,Business Owner,Auto,50000.0,180,10.29,596300.0,2025-09-25,2010-04-23,702,0,3,72.76,2,2257.29,546.21,EMP1006,1,0,Fully Paid,185,0.011,0.0839,Good,Good,0,0.2724,0.03601499999999999
LN100162,CUST20162,52,Male,North,Salaried,Home,50000.0,60,9.23,454950.0,2022-09-17,2005-02-07,654,2,4,11.89,1,2723.75,1043.51,EMP1105,0,0,Current,211,0.0275,0.1099,Fair,Good,0,0.8811,0.032305
LN100163,CUST20163,30,Female,Central,Salaried,Business,50000.0,48,11.67,554600.0,2021-08-20,2019-08-09,669,0,7,28.98,0,1244.26,1308.6,EMP1091,0,0,Current,24,0.0283,0.0902,Fair,Good,0,0.7101999999999999,0.040845
LN100164,CUST20164,50,Male,South,Salaried,Business,50000.0,36,8.38,357100.0,2021-10-31,2014-07-07,638,0,5,80.36,2,248.74,1575.6,EMP1029,0,0,Current,88,0.0529,0.14,Fair,Good,0,0.19640000000000002,0.029330000000000002
LN100165,CUST20165,44,Female,West,Salaried,Auto,50000.0,24,16.45,1048900.0,2024-06-06,2008-02-09,612,0,6,82.82,0,7778.05,2458.92,EMP1008,0,0,Fully Paid,196,0.0281,0.0477,Fair,Good,0,0.17180000000000006,0.05757499999999999
LN100166,CUST20166,49,Female,East,Salaried,Home,50000.0,180,6.71,198000.0,2022-05-08,2008-05-17,601,1,2,81.03,3,6138.51,441.35,EMP1067,0,1,Current,168,0.0267,0.2525,Fair,Good,0,0.18969999999999998,0.023484999999999995
LN100167,CUST20167,60,Male,West,Retired,Education,50000.0,84,9.4,303400.0,2023-03-03,2007-10-30,623,0,8,17.52,0,3937.62,814.64,EMP1014,0,0,Current,184,0.0322,0.1648,Fair,Good,0,0.8248,0.0329
LN100168,CUST20168,37,Female,East,Salaried,Home,50000.0,60,14.28,326500.0,2022-03-17,2010-11-23,619,0,6,32.25,0,1565.31,1170.68,EMP1044,0,0,Current,136,0.043,0.1531,Fair,Good,0,0.6775,0.04997999999999999
LN100169,CUST20169,31,Male,South,Self-Employed,Personal,50000.0,60,10.22,297600.0,2025-08-20,2017-05-21,699,1,5,53.2,0,943.27,1067.77,EMP1069,0,0,Fully Paid,99,0.0431,0.168,Good,Good,0,0.46799999999999997,0.03577
LN100170,CUST20170,30,Female,South,Salaried,Home,52400.0,120,13.65,169300.0,2022-09-17,2006-04-23,709,0,8,59.68,1,4271.05,802.61,EMP1019,1,1,Current,197,0.0569,0.3095,Good,Good,0,0.4032,0.047775
LN100171,CUST20171,31,Male,Central,Self-Employed,Personal,76300.0,60,17.0,1092800.0,2023-07-29,2012-01-18,652,0,2,14.59,0,6049.73,1896.25,EMP1093,0,0,Current,138,0.0208,0.0698,Fair,Good,0,0.8541,0.0595
LN100172,CUST20172,39,Female,East,Retired,Home,50000.0,24,14.17,629900.0,2023-10-20,2013-01-09,625,1,4,66.77,1,3263.04,2404.66,EMP1115,0,1,Default,129,0.0458,0.0794,Fair,Bad,1,0.33230000000000004,0.04959499999999999
LN100173,CUST20173,43,Male,North,Salaried,Personal,81300.0,60,7.65,454950.0,2022-11-19,2007-12-07,819,0,4,68.19,0,1488.33,1634.89,EMP1035,0,0,Current,179,0.0431,0.1787,Excellent,Good,0,0.31810000000000005,0.026774999999999997
LN100174,CUST20174,43,Female,Central,Business Owner,Education,50000.0,60,7.81,649200.0,2025-02-03,2020-06-21,651,0,4,42.07,1,5072.12,1009.28,EMP1005,0,0,Current,55,0.0187,0.077,Fair,Good,0,0.5792999999999999,0.027334999999999998
LN100175,CUST20175,49,Male,West,Retired,Personal,50000.0,240,10.9,405000.0,2026-01-20,2013-12-06,641,3,8,56.41,1,4870.64,512.7,EMP1016,0,0,Charged Off,145,0.0152,0.1235,Fair,Bad,1,0.43590000000000007,0.038149999999999996
LN100176,CUST20176,40,Male,North,Self-Employed,Home,50000.0,84,12.92,377000.0,2023-12-26,2017-03-16,577,0,3,14.45,0,1983.44,907.42,EMP1052,0,0,Current,81,0.0289,0.1326,Poor,Good,0,0.8555,0.04522
LN100177,CUST20177,55,Male,Central,Salaried,Home,50000.0,36,15.36,260900.0,2024-12-14,2023-07-20,713,0,5,36.7,1,3098.0,1742.09,EMP1044,0,0,Current,17,0.0801,0.1916,Good,Good,0,0.633,0.053759999999999995
LN100178,CUST20178,37,Female,West,Self-Employed,Auto,50000.0,24,8.99,446600.0,2025-03-05,2009-12-16,798,0,4,72.11,3,8563.07,2284.01,EMP1023,0,0,Fully Paid,183,0.0614,0.112,Very Good,Good,0,0.27890000000000004,0.031465
LN100179,CUST20179,69,Male,North,Business Owner,Personal,50000.0,48,9.95,312500.0,2021-07-30,2011-07-27,667,0,6,67.1,1,5574.4,1266.93,EMP1045,0,0,Current,120,0.0487,0.16,Fair,Good,0,0.32900000000000007,0.034824999999999995
LN100180,CUST20180,46,Male,South,Salaried,Personal,50000.0,60,10.7,259200.0,2025-06-16,2007-04-23,657,0,5,51.76,1,2448.02,1079.66,EMP1111,0,0,Fully Paid,218,0.05,0.1929,Fair,Good,0,0.48240000000000005,0.03745
LN100181,CUST20181,30,Male,West,Salaried,Home,50000.0,24,10.63,748300.0,2025-04-11,2014-10-13,697,0,6,28.39,1,7670.94,2321.81,EMP1069,0,0,Fully Paid,126,0.0372,0.0668,Good,Good,0,0.7161,0.037205
LN100182,CUST20182,28,Female,West,Salaried,Education,105900.0,60,16.29,281500.0,2024-10-19,2023-08-11,699,0,2,12.79,0,342.22,2591.63,EMP1009,0,0,Fully Paid,14,0.1105,0.3762,Good,Good,0,0.8721,0.05701499999999999
LN100183,CUST20183,45,Male,South,Salaried,Education,50000.0,120,11.17,957900.0,2024-01-04,2015-04-02,517,1,6,21.44,1,6557.99,693.57,EMP1099,1,0,Fully Paid,105,0.0087,0.0522,Poor,Good,0,0.7856,0.039095
LN100184,CUST20184,37,Male,South,Business Owner,Personal,50000.0,24,11.99,298600.0,2022-03-16,2017-12-16,722,0,1,38.79,0,1528.63,2353.44,EMP1040,0,0,Current,51,0.0946,0.1674,Good,Good,0,0.6121000000000001,0.041965
LN100185,CUST20185,47,Male,South,Salaried,Auto,50000.0,84,14.42,193600.0,2025-07-24,2007-01-28,801,1,7,54.24,2,356.84,948.64,EMP1040,0,0,Current,222,0.0588,0.2583,Excellent,Good,0,0.4576,0.050469999999999994
LN100186,CUST20186,45,Male,East,Salaried,Business,50000.0,12,16.59,590500.0,2023-06-07,2013-12-20,683,0,6,56.5,0,5148.5,4550.51,EMP1065,0,0,Current,114,0.0925,0.0847,Good,Good,0,0.43500000000000005,0.05806499999999999
LN100187,CUST20187,39,Male,North,Self-Employed,Business,50000.0,12,11.39,346000.0,2024-08-18,2013-12-08,672,1,4,49.53,0,3446.37,4428.18,EMP1023,0,0,Fully Paid,128,0.1536,0.1445,Good,Good,0,0.5046999999999999,0.039865
LN100188,CUST20188,30,Male,North,Salaried,Credit Card Refinance,76800.0,12,15.53,185500.0,2022-07-22,2014-08-14,731,0,6,45.99,2,797.44,6951.06,EMP1114,0,0,Current,95,0.4497,0.414,Good,Good,0,0.5401,0.054354999999999994
LN100189,CUST20189,23,Female,West,Salaried,Auto,50000.0,60,17.35,508900.0,2023-07-02,2012-08-02,723,1,6,75.08,2,7007.26,1252.06,EMP1084,0,0,Fully Paid,131,0.0295,0.0983,Good,Good,0,0.24919999999999998,0.060725
LN100190,CUST20190,35,Female,West,Salaried,Credit Card Refinance,51100.0,240,11.15,215700.0,2022-07-25,2019-12-29,691,1,5,21.08,1,2166.67,532.67,EMP1000,0,0,Current,31,0.0296,0.2369,Good,Good,0,0.7892,0.039025
LN100191,CUST20191,49,Male,East,Salaried,Home,50000.0,84,9.7,150000.0,2022-04-10,2012-07-25,730,0,8,44.68,2,2052.85,822.33,EMP1066,0,0,Current,116,0.0658,0.3333,Good,Good,0,0.5532,0.033949999999999994
LN100192,CUST20192,42,Male,South,Salaried,Personal,50000.0,36,18.5,642000.0,2021-12-30,2008-05-27,733,0,3,74.59,0,3078.78,1820.19,EMP1051,0,0,Current,163,0.034,0.0779,Good,Good,0,0.2541,0.06475
LN100193,CUST20193,26,Female,South,Salaried,Personal,59300.0,12,15.09,1003400.0,2021-08-04,2013-07-11,603,0,6,52.35,0,4605.05,5354.84,EMP1038,0,0,Current,97,0.064,0.0591,Fair,Good,0,0.47650000000000003,0.052815
LN100194,CUST20194,41,Male,South,Salaried,Personal,50000.0,60,11.54,356100.0,2023-06-02,2014-12-18,605,0,6,51.04,0,2208.95,1100.63,EMP1076,0,0,Fully Paid,101,0.0371,0.1404,Fair,Good,0,0.48960000000000004,0.040389999999999995
LN100195,CUST20195,44,Female,Central,Business Owner,Personal,50000.0,12,13.58,861500.0,2023-04-30,2006-06-06,596,0,3,37.19,0,874.87,4479.48,EMP1010,0,0,Fully Paid,203,0.0624,0.058,Fair,Good,0,0.6281000000000001,0.047529999999999996
LN100196,CUST20196,30,Male,West,Business Owner,Home,50000.0,84,8.16,687700.0,2025-09-26,2014-07-20,581,1,5,18.93,1,2001.09,783.3,EMP1034,0,0,Current,134,0.0137,0.0727,Fair,Good,0,0.8107,0.02856
LN100197,CUST20197,41,Male,North,Salaried,Business,50000.0,36,15.05,638600.0,2025-11-27,2013-10-01,732,0,6,11.02,0,6434.3,1734.49,EMP1052,0,0,Current,146,0.0326,0.0783,Good,Good,0,0.8898,0.05267499999999999
LN100198,CUST20198,40,Male,South,Self-Employed,Personal,50000.0,36,6.5,403000.0,2024-01-20,2017-06-02,732,0,10,52.88,1,2602.8,1532.45,EMP1090,0,0,Fully Paid,80,0.0456,0.1241,Good,Good,0,0.47119999999999995,0.02275
LN100199,CUST20199,27,Female,East,Business Owner,Credit Card Refinance,50000.0,36,14.93,318700.0,2023-01-21,2012-11-20,709,0,3,30.19,0,4063.22,1731.55,EMP1078,0,0,Current,122,0.0652,0.1569,Good,Good,0,0.6980999999999999,0.052254999999999996
LN100200,CUST20200,43,Male,East,Salaried,Home,64600.0,84,9.19,534600.0,2025-03-19,2023-03-11,788,0,5,29.25,1,1984.05,1045.59,EMP1056,0,0,Current,24,0.0235,0.1208,Very Good,Good,0,0.7075,0.032165
LN100201,CUST20201,46,Male,East,Business Owner,Personal,95400.0,36,6.5,631900.0,2024-10-30,2015-08-30,659,0,8,62.37,1,2405.25,2923.91,EMP1068,0,0,Current,110,0.0555,0.151,Fair,Good,0,0.3763000000000001,0.02275
LN100202,CUST20202,51,Male,West,Business Owner,Personal,50000.0,36,6.5,221200.0,2023-01-09,2006-10-14,635,0,5,44.0,1,2238.75,1532.45,EMP1099,0,0,Current,195,0.0831,0.226,Fair,Good,0,0.56,0.02275
LN100203,CUST20203,51,Female,West,Salaried,Personal,50000.0,48,9.98,370100.0,2025-05-23,2021-04-30,687,0,8,60.12,0,6697.6,1267.65,EMP1038,0,0,Fully Paid,49,0.0411,0.1351,Good,Good,0,0.39880000000000004,0.034929999999999996
LN100204,CUST20204,24,Female,East,Salaried,Education,50000.0,48,13.78,398700.0,2023-11-22,2008-05-18,754,0,6,69.6,1,1669.9,1360.81,EMP1095,0,0,Current,186,0.041,0.1254,Very Good,Good,0,0.30400000000000005,0.04823
LN100205,CUST20205,29,Male,Central,Salaried,Auto,71500.0,180,7.05,378800.0,2023-10-22,2015-09-14,641,1,5,49.16,0,1357.44,644.66,EMP1008,0,0,Current,97,0.0204,0.1888,Fair,Good,0,0.5084,0.024674999999999996
LN100206,CUST20206,45,Male,West,Salaried,Home,50000.0,36,7.55,305200.0,2021-12-21,2020-06-17,806,1,4,20.19,1,4387.9,1556.46,EMP1047,0,0,Current,18,0.0612,0.1638,Excellent,Good,0,0.7981,0.026424999999999997
LN100207,CUST20207,45,Female,West,Business Owner,Education,50000.0,12,9.92,212600.0,2024-06-19,2005-05-15,675,0,6,31.5,2,2432.76,4393.93,EMP1003,0,0,Fully Paid,229,0.248,0.2352,Good,Good,0,0.685,0.034719999999999994
LN100208,CUST20208,45,Male,Central,Business Owner,Personal,50000.0,48,14.08,374200.0,2025-05-25,2020-12-15,713,0,7,31.23,2,404.92,1368.33,EMP1092,0,0,Current,53,0.0439,0.1336,Good,Good,0,0.6877,0.04928
LN100209,CUST20209,70,Male,South,Salaried,Auto,50000.0,24,14.48,379700.0,2025-07-29,2018-03-22,690,0,5,28.5,2,3013.5,2412.0,EMP1043,1,0,Current,88,0.0762,0.1317,Good,Good,0,0.7150000000000001,0.05068
LN100210,CUST20210,46,Male,South,Self-Employed,Personal,50000.0,48,11.95,341100.0,2024-12-30,2014-11-15,654,1,1,71.55,5,2075.78,1315.46,EMP1088,1,0,Charged Off,121,0.0463,0.1466,Fair,Bad,1,0.2845,0.041824999999999994
LN100211,CUST20211,52,Female,Central,Self-Employed,Personal,50000.0,24,14.65,632300.0,2025-01-24,2006-01-15,739,0,4,4.19,1,3299.91,2416.03,EMP1028,0,0,Fully Paid,228,0.0459,0.0791,Good,Good,0,0.9581,0.051274999999999994
LN100212,CUST20212,50,Male,West,Salaried,Education,50000.0,120,13.7,208400.0,2022-10-13,2010-10-01,454,1,4,10.56,0,2993.98,767.34,EMP1103,0,0,Current,144,0.0442,0.2399,Poor,Good,0,0.8944,0.04794999999999999
